Category,Website,Product,Date,Title,review
Shampoo,amazon.com,Tresemme Shampoo,30-04-17 0:00,One Star,Horrible
Shampoo,amazon.com,Tresemme Shampoo,27-04-17 0:00,Not good :-(,"I was very disappointed with this mist. I hoped it could help with detangling, but it left a film on my hair. Blow-drying my hair was a nightmare."
Shampoo,amazon.com,Tresemme Shampoo,27-04-17 0:00,Product not as advertised.,This product description clearly stars 4 bottles of conditioner but the box that was delivered contained only 3 bottles.
Shampoo,amazon.com,Tresemme Shampoo,24-04-17 0:00,Its ok to try,I enjoy trying different hair products. This one is very nice but didn't see that much of a difference to purchase it again. We all have different hair needs so it may work for you.
Shampoo,amazon.com,Tresemme Shampoo,18-04-17 0:00,Five Stars,"Great shampoo, excellent price. Same price as Walmart."
Shampoo,amazon.com,Tresemme Shampoo,17-04-17 0:00,Smelling good,Love the smell
Shampoo,amazon.com,Tresemme Shampoo,15-04-17 0:00,Five Stars,excellent and very useful!
Shampoo,amazon.com,Tresemme Shampoo,14-04-17 0:00,Five Stars,A very good quality
Shampoo,amazon.com,Tresemme Shampoo,2017-12-04 00:00:00,the usual reasonably good quality of TreSemme,"Used it a few times so far, the usual reasonably good quality of TreSemme. Price is ok as well."
Shampoo,amazon.com,Tresemme Shampoo,2017-08-04 00:00:00,"Smells great, but only giving three stars because every time ...","Smells great, but only giving three stars because every time I used this, my hair was full of static and weighed down."
Shampoo,amazon.com,Tresemme Shampoo,2017-06-04 00:00:00,Hydrating Conditioning Hair Mask by Tresemme,"Meh! Add On Item. Watery, made worse when added to damp Hair per Instructions."
Shampoo,amazon.com,Tresemme Shampoo,2017-05-04 00:00:00,Very Rich,Very rich & one of the better conditioners from this brand.
Shampoo,amazon.com,Tresemme Shampoo,2017-01-04 00:00:00,Five Stars,Love it
Shampoo,amazon.com,Tresemme Shampoo,30-03-17 0:00,Five Stars,Good product
Shampoo,amazon.com,Tresemme Shampoo,29-03-17 0:00,Five Stars,"Item arrived as expected, no issues, would purchase again"
Shampoo,amazon.com,Tresemme Shampoo,26-03-17 0:00,Four Stars,I will write well.
Shampoo,amazon.com,Tresemme Shampoo,26-03-17 0:00,Four Stars,I will write well.
Shampoo,amazon.com,Tresemme Shampoo,26-03-17 0:00,Five Stars,Best TRESemme Shampoo Product!
Shampoo,amazon.com,Tresemme Shampoo,24-03-17 0:00,Five Stars,"nice product, works well."
Shampoo,amazon.com,Tresemme Shampoo,24-03-17 0:00,Five Stars,Good stuff....
Shampoo,amazon.com,Tresemme Shampoo,24-03-17 0:00,Five Stars,Great shampoo...very clean hair....
Shampoo,amazon.com,Tresemme Shampoo,19-03-17 0:00,Great,Great deal
Shampoo,amazon.com,Tresemme Shampoo,17-03-17 0:00,Nope,Did not like it. Makes my hair feel clumpy and greasy.
Shampoo,amazon.com,Tresemme Shampoo,16-03-17 0:00,Five Stars,Products is great. Packaging was insufficient
Shampoo,amazon.com,Tresemme Shampoo,15-03-17 0:00,Lovely.,"Incredible product for my thick, curly, and dry hair. My hair was noticeably softer and shiny after the first wash. Perfect for me."
Shampoo,amazon.com,Tresemme Shampoo,15-03-17 0:00,My go-to now.,"Incredible product for my thick, curly, and dry hair. My hair was noticeably softer and shiny after the first wash. Perfect for me."
Shampoo,amazon.com,Tresemme Shampoo,14-03-17 0:00,Nice smell,Like the scent and the clean without drying
Shampoo,amazon.com,Tresemme Shampoo,14-03-17 0:00,Great conditioner,Using this product for the first time.....leaving my hair super soft and silky
Shampoo,amazon.com,Tresemme Shampoo,2017-10-03 00:00:00,"My wife goes through alot of shampoo and conditioner, ...","My wife goes through alot of shampoo and conditioner, I have this on auto order every month, she loves the convenience, and she says her hair is softer than ever. I can attest to that. :)"
Shampoo,amazon.com,Tresemme Shampoo,2017-04-03 00:00:00,Five Stars,"A very good product, at a good price"
Shampoo,amazon.com,Tresemme Shampoo,27-02-17 0:00,Warning! Back away!,"Stinky! Ã°Å¸ËœÂ³Ã°Å¸ËœÅ¸Ã°Å¸ËœÂ± smells similar to coconut and vanilla combined, and something else like Pam cooking spray. I thought from the description of the product it would be a pleasant floral island smell. I first tried it before work, I honestly can tell that the smell was actually beating me down the hallway! I am walking along and it smells like I am actually walking into it! I am not kidding!! My colleagues turned to look to see what 'that' was even when I was 10' away, and I only used 1 spritz to try it out!! Thank God they are also my friends. Cannot recommend! Threw it away as soon as I got home!"
Shampoo,amazon.com,Tresemme Shampoo,23-02-17 0:00,Five Stars,love this product
Shampoo,amazon.com,Tresemme Shampoo,17-02-17 0:00,Five Stars,Very good shampoo that we all use. The price is unbelievable low. Highly recommended.
Shampoo,amazon.com,Tresemme Shampoo,13-02-17 0:00,Three Stars,smells very good but not thick enough and not soapy
Shampoo,amazon.com,Tresemme Shampoo,2017-11-02 00:00:00,"not for fine, straight hair","this is way too oily for my straight, fine hair. when i sprayed it on, it felt and looked pretty close to baby oil. yucky"
Shampoo,amazon.com,Tresemme Shampoo,30-01-17 0:00,Five Stars,This is a great shampoo it really smell good too
Shampoo,amazon.com,Tresemme Shampoo,21-01-17 0:00,Five Stars,Thx
Shampoo,amazon.com,Tresemme Shampoo,19-01-17 0:00,"Love, love, love this line of TRESemme' products!","Love, love, love this line of TRESemme' products! Never before cared for TRESemme' products, but after trying this line, I will buy nothing but this as long as they manufacture it!"
Shampoo,amazon.com,Tresemme Shampoo,19-01-17 0:00,Finally the solution!,"Having thick curly hair, I find it hard to find something that tames the curls without weighing it down and making it feel all gunky. after 54 years, I have finally found a solution in this fairly new product, along with the shampoo. It is a blend of natural ingredients, and is free of parabens, dyes and silicones. And on top of it all, it is inexpensive and smells so good...fresh and clean smelling!"
Shampoo,amazon.com,Tresemme Shampoo,19-01-17 0:00,Finally the solution!,"Having thick curly hair, I find it hard to find something that tames the curls without weighing it down and making it feel all gunky. after 54 years, I have finally found a solution in this fairly new product, along with the shampoo. It is a blend of natural ingredients, and is free of parabens, dyes and silicones. And on top of it all, it is inexpensive and smells so good...fresh and clean smelling!"
Shampoo,amazon.com,Tresemme Shampoo,2017-03-01 00:00:00,Five Stars,great price
Shampoo,amazon.com,Tresemme Shampoo,31-12-16 0:00,Five Stars,Have used this item before and liked it. I was unable to find it in stores so ordered it.
Shampoo,amazon.com,Tresemme Shampoo,28-12-16 0:00,Pretty good,Good product but for me smell too perfume for me.
Shampoo,amazon.com,Tresemme Shampoo,24-12-16 0:00,Great for naturals,"Anything Tresemme works on my natural hair. Great for natural hair care. Light, creamy & leaves my hair feeling like silk."
Shampoo,amazon.com,Tresemme Shampoo,18-12-16 0:00,Five Stars,"My wife loves this conditioner, but little did I know that the local Walmart carries it for less."
Shampoo,amazon.com,Tresemme Shampoo,18-12-16 0:00,Five Stars,"My wife loves this shampoo, but little did I know that the local Walmart carries it for less."
Shampoo,amazon.com,Tresemme Shampoo,15-12-16 0:00,Four Stars,good for sampoo
Shampoo,amazon.com,Tresemme Shampoo,2016-05-12 00:00:00,Love!,Smells amazing and leaves my hair feeling less damaged and super hydrated after every use!
Shampoo,amazon.com,Tresemme Shampoo,2016-04-12 00:00:00,Not worth it.,My hair doesn't really feel clean after use.
Shampoo,amazon.com,Tresemme Shampoo,2016-03-12 00:00:00,Will be purchasing again soon!,Smells great and i leaves my hair feeling clean!
Shampoo,amazon.com,Tresemme Shampoo,16-11-16 0:00,I don't like it.,This spray makes my hair hard and crunchy. I don't like it.
Shampoo,amazon.com,Tresemme Shampoo,2016-09-11 00:00:00,Not silicone-free as the description on the webpage,"Spilled out all over when I received it.... But I'm not going to use it anyway, it's not silicone-free as the description on the webpage, it DO contains dimethiconol. Please change the description!"
Shampoo,amazon.com,Tresemme Shampoo,2016-09-11 00:00:00,This is the only hair mask I'll ever use. ...,This is the only hair mask I'll ever use. I've used multiple ones over time and this is the only one that leaves my hair feeling weightless and soft. Others I have used have left a slightly greasy feel to them. Plus the smell is heavenly! I get compliments on how my hair smells all the time!
Shampoo,amazon.com,Tresemme Shampoo,15-10-16 0:00,Good buy,"Packaged with a poly bag, no spills, and it smells great - not the transitional Tresemme scent, more on the coconut side."
Shampoo,amazon.com,Tresemme Shampoo,2016-08-10 00:00:00,Good But Bottle Shrunk!,"Have always loved Tresemme - salon quality at prices that rival the horrible Suave or V whatever it is called. Very pleased with this shampoo. I have super thick curly hair which ends up very soft and smelling amazing after using this. My only issue is that the bottle size shrunk! My older bottles held more product. Still a good deal for the money, but I wish there was as much product as before."
Shampoo,amazon.com,Tresemme Shampoo,28-09-16 0:00,Five Stars,Its my teenage daughter favorite. says it makes her hair soft. i have to agree!
Shampoo,amazon.com,Tresemme Shampoo,25-09-16 0:00,It worked great on mine and my daughter's hair,"It worked great on mine and my daughter's hair. My daughter's hair knots really bad and it takes for ever to brush out after a bath, this line of shampoo and conditioner made the job so much easier on her and I. It doesn't get rid of the knots but definitely made it easier to untangle."
Shampoo,amazon.com,Tresemme Shampoo,25-09-16 0:00,It worked great on mine and my daughter's hair,"It worked great on mine and my daughter's hair. My daughter's hair knots really bad and it takes for ever to brush out after a bath, this line of shampoo and conditioner made the job so much easier on her and I. It doesn't get rid of the knots but definitely made it easier to untangle."
Shampoo,amazon.com,Tresemme Shampoo,23-09-16 0:00,"... far as store bought hair care it is the best, this line of Tresemme Shampoo and Conditioner are ...","As an avid Tresemme user because my stylist believes that as far as store bought hair care it is the best, this line of Tresemme Shampoo and Conditioner are becoming my new favorites. With color treated hair it isn't harsh and doesn't strip my color like many products that are not color focused would. It has a lovely scent and a full bodied lather when used properly. I would definitely recommend this product to others."
Shampoo,amazon.com,Tresemme Shampoo,20-09-16 0:00,Much better than I expected!,"This shampoo is alot better than I expected. I almost always, and I mean that literally, use garnier. But it was out of stock in the size I wanted. So I gave this a try. I could tell the other products residue was removed better with this product. But, as everyone knows, it could just be a first time thing. But I really think it's worth a try!"
